update_time,name,first_name,third_line,bus_type,time,first_line,cost,third_name,second_name,second_line,company
最后更新：2018-12-14,深圳B708路公交车路线,深圳B708路公交车路线(万科云城总站—万科云城总站),,常规线路,运行时间：万科云城总站-万科云城总站07:00-22:00,"1:万科云城总站
2:中兴人才公寓东
3:中兴人才公寓
4:中兴通讯宿舍
5:中兴工业园一号岗
6:中兴工业园二号岗
7:深职院西校区
8:留仙洞地铁站
9:西丽医院
10:西丽法庭(1)
11:西丽南路
12:西丽市场
13:西丽社区(2)
14:西丽法庭(1)
15:留仙洞地铁站
16:深职院西宿舍区
17:中兴工业园二号岗
18:中兴工业园一号岗
19:中兴通讯宿舍
20:中兴人才公寓东
21:万科云城总站
",票价信息：冷巴1元,,,,深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B725路公交车路线,深圳B725路公交车路线(伍屋围村—伍屋围村),,常规线路,运行时间：伍屋围村--伍屋围村07:00--20:00,"1:伍屋围村
2:平湖体育中心
3:北门坳
4:守珍街
5:平湖市场
6:平湖广场西
7:平湖广场西
8:平湖派出所
9:平湖中心小学
10:富安大道路口
11:万福商业街路口
12:中华商务印刷厂
13:麦克维尔公司
14:富民警务室
15:开田科学园
16:茗翠园
17:大观邸
18:良安田村委
19:倍光工业园
20:鹅公岭社区
21:大皇公
22:富安大道路口
23:御峰园
24:平湖凤凰新村
25:伍屋围村
",票价信息：冷巴1元,,,,深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B723路公交车路线,深圳B723路公交车路线(仙田南总站—龙岗麓园总站),,常规线路,运行时间：仙田南总站06:00-20:00 |龙岗麓园总站07:00-21:00,"1:仙田南总站
2:仙田路口
3:新生路口
4:百富城
5:龙园印象
6:九州家园西
7:罗瑞合社区
8:南联地铁站
9:南联天桥
10:龙城广场地铁站(1)
11:龙城广场
12:龙岗文化中心
13:建设大厦
14:世贸百货
15:龙岗公安分局
16:龙福一村
17:龙城小学
18:清林小学
19:中央悦城
20:紫麟山
21:欧意轩花园
22:岸上林居
23:回龙埔公园
24:兰著学校
25:回龙埔公交总站
",票价信息：冷巴1元,,深圳B723路公交车路线(龙岗麓园总站—仙田南总站),"26:龙岗麓园总站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B698路公交车路线,深圳B698路公交车路线(东昌总站—东昌总站),,常规线路,运行时间：东昌总站-东昌总站07:00-20:00,"1:东昌总站
2:金威啤酒街
3:松泉公寓
4:松泉山庄
5:太白西
6:独树村(1)
7:独树村(2)
8:太白西
9:松泉山庄
10:松泉公寓
11:金威啤酒街
12:东昌总站
",票价信息：冷巴1元,,,,深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B707路公交车路线,深圳B707路公交车路线(桃源村总站—桃源村总站),,常规线路,运行时间：桃源村总站--桃源村总站06:45--20:00,"1:桃源村总站
2:水木华庭
3:龙苑西路
4:龙珠七路
5:桃源村东
6:桃源村三期
7:北环桃源天桥
8:高发科技园
9:北环龙井天桥
10:欧洲城东
11:光前村
12:龙井工业区
13:龙井北路
14:龙辉花园(2)
15:珠光创新科技园
16:龙珠幼儿园
17:新屋村
18:鼎胜山邻
19:桃源村
20:桃源村总站
",票价信息：冷巴1元,,,,深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B701路公交车路线,深圳B701路公交车路线(沙头角公交总站—积美工业区),,常规线路,运行时间：沙头角公交总站--积美工业区07:00--20:00,"1:沙头角公交总站
2:盐田税务局
3:海景海山路口
4:东和路口
5:沙头角中学
6:官下路
7:盐田产业服务中心
8:深盐沙盐路口
9:盐田区政府
10:盐田汽车站
11:沙头角保税区
12:周大福大厦
13:海港大厦
14:盐田保税物流园
15:盐港中学
16:盐田派出所
17:洪安围
18:北山工业区
19:石头围村口
20:积美工业区
",票价信息：冷巴1元,,深圳B701路公交车路线(积美工业区—沙头角公交总站),"1:积美工业区
2:石头围村口
3:北山工业区
4:洪安围
5:盐田派出所
6:盐港中学
7:盐田保税物流园
8:海港大厦
9:周大福大厦
10:沙头角保税区
11:盐田汽车站
12:盐田区政府
13:盐田产业服务中心
14:官下路
15:沙头角中学
16:东和路口
17:海景海山路口
18:盐田税务局
19:沙头角公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B689路公交车路线,深圳B689路公交车路线(福田口岸公交总站—紫薇阁),,常规线路,运行时间：福田口岸公交总站07:00-22:00 |紫薇阁总站07:00-22:00,"1:福田口岸公交总站
2:福强路口
3:福民地铁站
4:福田保健院
5:皇岗村
6:福田区委
7:石厦学校
8:众孚小学
9:新洲村
10:新洲三街
11:新洲中学
12:沙嘴路口
13:上沙村(2)
14:天安数码城
15:香蜜红荔立交
16:市委党校
17:枫丹雅苑
18:特发小区
19:景田沃尔玛
20:福田外语学校东
21:景蜜村
22:紫薇阁总站
",票价信息：冷巴上车1元，全程2元,,深圳B689路公交车路线(紫薇阁—福田口岸公交总站),"1:紫薇阁总站
2:景蜜村
3:福田外语学校东
4:景田沃尔玛
5:特发小区
6:枫丹雅苑
7:市委党校
8:香蜜红荔立交
9:天安数码城
10:上沙村
11:沙嘴路口
12:新洲中学
13:新洲三街
14:新洲村
15:众孚小学
16:石厦学校
17:福田区委
18:皇岗村
19:福田保健院
20:福民地铁站
21:福强路口
22:福田口岸公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B685路公交车路线,深圳B685路公交车路线(福田口岸公交总站—下沙总站),,常规线路,运行时间：福田口岸公交总站07:00-22:00 |下沙总站07:00-22:00,"1:福田口岸公交总站
2:福田水围村
3:益田花园
4:益田村
5:妇幼保健院
6:新洲村
7:沙尾
8:金地花园
9:沙嘴
10:福荣中路
11:金域蓝湾
12:下沙总站
",票价信息：冷巴1元,,深圳B685路公交车路线(下沙总站—福田口岸公交总站),"1:下沙总站
2:金域蓝湾
3:福荣中路
4:沙嘴
5:金地花园
6:沙尾
7:新洲村
8:妇幼保健院
9:益田村
10:益田花园
11:福田水围天桥
12:福田水围村
13:福田口岸公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B697路公交车路线,深圳B697路公交车路线(福田交通枢纽—福田交通枢纽),,常规线路,运行时间：福田交通枢纽--福田交通枢纽 07:00--20:00,"1:福田交通枢纽
2:竹子林(1)
3:深圳人才园
4:园博园(2)
5:园博园西
6:深职院华侨城校区
7:警校
8:侨城东路口
9:园博园北门
10:鸿新花园
11:经济犯罪侦查局
12:市眼科医院
13:市儿童乐园
14:丰田路
15:东海花园
16:深圳风湿病医院
17:福田交通枢纽
",票价信息：冷巴1元,,,,深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B692路公交车路线,深圳B692路公交车路线(大浪新百丽总站—民塘路临时公交场站),,常规线路,运行时间：大浪新百丽总站06:00-20:00 |民塘路临时公交场站06:50-21:00,"1:大浪新百丽总站
2:新百丽公交总站
3:新百丽
4:鹏城变电站
5:华荣工业区
6:大浪行政中心
7:德泰科技园
8:大浪商业中心东
9:华科街
10:三合华侨新村
11:福瑞尔工业园
12:下早新村
13:龙华敬老院
14:龙观路口
15:龙华邮政局
16:龙华公园
17:龙华街道办
18:龙华地税
19:龙华地铁站
20:龙华国税
21:上塘派出所
22:国泰家私城
23:西头居委会
24:上塘村口
25:金地上塘道
",票价信息：冷巴1元,,深圳B692路公交车路线(民塘路临时公交场站—大浪新百丽总站),"26:民塘路临时公交场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B670路公交车路线,深圳B670路公交车路线(宝龙清风总站—龙东公交首末站),,常规线路,运行时间：宝龙清风总站06:00-20:00 |龙东公交首末站07:00-21:00,"1:宝龙清风总站
2:赛格导航
3:宝龙比亚迪
4:炳坑村
5:宝龙一路路口
6:五洲龙
7:日生
8:同洲电子
9:新中桥工业园
10:宝龙派出所
11:景园公寓
12:多利高新科技园
13:金众蓝钻风景
14:锦龙三路路口
15:二砂深联公司
16:坪山交通运输局
17:同乐社区
18:同乐家私城
19:华源轩家具
20:云成厂
21:名星学校
22:大埔
23:新大坑市场
24:龙东村委
25:万汇百货
",票价信息：冷巴1元,,深圳B670路公交车路线(龙东公交首末站—宝龙清风总站),"26:泰隆百货
27:龙东公交首末站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B696路公交车路线,深圳B696路公交车路线(东昌总站—七支队生活区),,常规线路,运行时间：东昌总站07:00-20:00 |七支队生活区07:00-20:00,"1:东昌总站
2:罗湖妇幼保健院
3:布心市场
4:景亿山庄
5:东湖路
6:淘金山小区
7:七支队生活区
",票价信息：冷巴1元,,深圳B696路公交车路线(七支队生活区—东昌总站),"1:七支队生活区
2:淘金山小区
3:东湖路
4:景亿山庄
5:布心市场
6:罗湖妇幼保健院
7:东昌总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B684路公交车路线,深圳B684路公交车路线(琼宇路—科技园公交总站),,常规线路,运行时间：铜鼓路总站06:15-22:30 |科技园总站 06:30-23:15,"1:琼宇路
2:科丰路
3:青梧路
4:深南科技立交北
5:高新园地铁站
6:中科大厦
7:创维大厦
8:科技园公交总站
",票价信息：冷巴1元,,深圳B684路公交车路线(科技园公交总站—琼宇路),"1:科技园公交总站
2:创维大厦
3:中科大厦
4:大冲
5:深南科技立交北
6:青梧路
7:科丰路
8:琼宇路
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B683路公交车路线,深圳B683路公交车路线(高发科技园总站—高新西公交总站),,常规线路,运行时间：高发科技园总站07:00-23:00 |高新西公交总站07:00-23:00,"1:高发科技园总站
2:欧洲城东
3:香山西街路口
4:新塘街
5:沙河街北
6:沙河街
7:沙河医院
8:白石洲(3)
9:高新园地铁站
10:中科大厦
11:创维大厦
12:中兴通讯
13:高科技中心
14:维用科技
15:深圳软件园
16:奥萨医药
17:赛百诺
18:科技中一路
19:高新西公交总站
",票价信息：冷巴1元,,深圳B683路公交车路线(高新西公交总站—高发科技园总站),"1:高新西公交总站
2:科技中一路
3:赛百诺
4:奥萨医药
5:深圳软件园
6:维用科技
7:深南科苑立交北
8:高科技中心
9:中兴通讯
10:创维大厦
11:大冲
12:白石洲西
13:香山西街路口
14:欧洲城东
15:龙珠四路口
16:高发科技园总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B665路公交车路线,深圳B665路公交车路线(布吉汽车站—沙湾汽车站),,常规线路,运行时间：布吉汽车站06:25-19:30 |沙湾汽车站07:05-20:15,"1:布吉汽车站
2:康达尔
3:景芬路口
4:布吉慢城
5:来座山
6:布吉交警中队
7:尚峰花园
8:国际名城
9:石芽岭公园
10:布龙立交
11:东方半岛
12:大芬油画村
13:百门前工业区
14:南湾人民医院
15:南湾街道办
16:南岭村
17:樟树布社区
18:沙湾路口
19:沙湾天桥
20:沙湾汽车站
",票价信息：冷巴1元,,深圳B665路公交车路线(沙湾汽车站—布吉汽车站),"1:沙湾汽车站
2:沙湾天桥
3:沙湾路口
4:樟树布社区
5:南岭村
6:南湾街道办
7:百门前工业区
8:大芬油画村
9:东方半岛
10:石芽岭公园
11:国际名城
12:左庭右院(1)
13:尚峰花园
14:来座山
15:布吉慢城
16:景芬路口
17:康达尔
18:布吉汽车站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B662路公交车路线,深圳B662路公交车路线(光明新城公园总站—羌下市场),,常规线路,运行时间：光明科技公园总站06:30-20:00 |羌下市场07:00-20:30,"1:光明新城公园总站
2:光明群众体育中心
3:光明中心医院
4:美景花园
5:东周小学
6:滨河苑
7:光明中心站
8:光明供电所
9:碧眼社康
10:农业科技园
11:迳口村路口
12:新健兴科技工业园
13:光晟厂
14:中大附七换乘站
15:圳美路口
16:东森驾校
17:羌下收费站
18:大友钢铁厂
19:羌下乔村
20:羌下市场
",票价信息：冷巴1元,,深圳B662路公交车路线(羌下市场—光明新城公园总站),"1:羌下市场
2:漳沅金属厂
3:羌下收费站
4:东森驾校
5:圳美路口
6:中大附七换乘站
7:光晟厂
8:新健兴科技工业园
9:迳口村路口
10:农业科技园
11:碧眼社康
12:光明供电所
13:光明中心站
14:滨河苑
15:东周小学
16:美景花园
17:光明中心医院
18:光明群众体育中心
19:光明公安分局
20:光明新城公园总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B663路公交车路线,深圳B663路公交车路线(华强创意园首末站—红湖工业区),,常规线路,运行时间：华强创意园首末站06:20-20:00 |红湖工业区07:00-20:40,"1:华强创意园首末站
2:华强创意产业园
3:光明会展中心
4:光明大第
5:光明艺术中心
6:光明区政府南
7:光明大道换乘站
8:光明交通局
9:美景花园
10:光明中心医院
11:碧眼村口
12:碧眼社康
13:光明供电所
14:光明办事处
15:新健兴科技工业园
16:第二职业技术学校
17:光晟厂
18:中大附七换乘站
19:圳美路口
20:新陂头路口
21:新陂头市场
22:光明书院路口
23:光明书院
24:红湖工业区
",票价信息：冷巴1元,,深圳B663路公交车路线(红湖工业区—华强创意园首末站),"1:红湖工业区
2:光明书院
3:光明书院路口
4:新陂头市场
5:新陂头路口
6:圳美路口
7:中大附七换乘站
8:光晟厂
9:第二职业技术学校
10:新健兴科技工业园
11:光明办事处
12:光明供电所
13:碧眼社康
14:碧眼村口
15:光明中心医院
16:光明交通局
17:光明大道换乘站
18:光明区政府南
19:光明艺术中心
20:光明大第
21:光明会展中心
22:华强创意产业园
23:华强创意园首末站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B659路公交车路线,深圳B659路公交车路线(公明马山头总站—光明医院),,常规线路,运行时间：公明马山头总站06:00-19:10 |光明医院07:00-20:40,"1:公明马山头总站
2:宝田医院
3:合水口居委
4:三和百货
5:公明汽车站(2)
6:光明图书馆西
7:光明文化馆
8:公明中行
9:公明交警中队
10:光明人民医院(2)
11:马田派出所
12:光明实验学校
13:光明实验学校东
14:博艺幼儿园
15:东坑工业区
16:研祥西门
17:研祥北门
18:世纪晶源
19:东明大道
20:红苹果幼儿园
21:东周小学南门
22:美景花园
23:光明医院
",票价信息：冷巴1元,,深圳B659路公交车路线(光明医院—公明马山头总站),"1:光明医院
2:美景花园
3:东周小学南门
4:东明大道
5:研祥北门
6:研祥西门
7:杜邦公司
8:东坑工业区
9:博艺幼儿园
10:光明实验学校东
11:光明实验学校
12:马田派出所
13:东坑
14:将石
15:光明人民医院(1)
16:公明交警中队
17:公明中行
18:光明文化馆
19:光明图书馆西
20:公明办事处
21:三和百货
22:合水口居委
23:宝田医院
24:公明马山头总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B656路公交车路线,深圳B656路公交车路线(简上村公交总站—民乐地铁站),,常规线路,运行时间：简上村公交总站06:20-20:20|民乐地铁站07:00-21:00,"1:简上村公交总站
2:龙塘新村北
3:龙塘新村
4:中央原著
5:人民路口北
6:金地上塘道
7:东二市场
8:民治安监劳动办
9:苹果园
10:民治二小
11:金地梅陇镇
12:世纪春城
13:民兴路口
14:东泉新村
15:铁路桥
16:樟坑村口
17:樟坑三区
18:横岭二区
19:横岭
20:惠鑫公寓(1)
21:民乐地铁站
",票价信息：冷巴1元,,深圳B656路公交车路线(民乐地铁站—简上村公交总站),"1:民乐地铁站
2:惠鑫公寓(2)
3:横岭
4:横岭二区
5:樟坑三区
6:樟坑村口
7:樟坑
8:铁路桥
9:东泉新村
10:民兴路口
11:世纪春城
12:金地梅陇镇
13:民治二小
14:苹果园
15:民治安监劳动办
16:东二市场
17:金地上塘道
18:人民路口北
19:中央原著
20:龙塘新村
21:龙塘新村北
22:简上中路
23:简上村公交总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B655路公交车路线,深圳B655路公交车路线(万科五园公交总站—华南物流(1)),,常规线路,运行时间：万科第五园总站06:20-20:20 |华南物流06:50-20:50,"1:万科五园公交总站
2:五园小学北
3:五园小学
4:光雅园路口
5:坂田石化新村
6:南坑村
7:星光之约(1)
8:星河WORLD
9:万家灯火
10:滢水山庄(2)
11:白石龙地铁站
12:横岭
13:横岭二区
14:皓月花园
15:荣域碧水龙庭
16:华南物流(1)
",票价信息：冷巴1元,,深圳B655路公交车路线(华南物流(1)—万科五园公交总站),"1:华南物流(1)
2:荣域碧水龙庭
3:皓月花园
4:横岭二区
5:横岭
6:汇龙苑
7:白石龙地铁站
8:书香门第
9:滢水山庄(2)
10:万家灯火
11:星河WORLD
12:星光之约(1)
13:南坑村
14:雅园路口
15:坂田手造文化街
16:万科五园幼儿园
17:五园小学北
18:万科五园公交总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B660路公交车路线,深圳B660路公交车路线(果林村场站—将石公园),,常规线路,运行时间：果林村场站06:30-20:00 |将石公园07:00-20:30,"1:果林村场站
2:光明成校
3:迳口村路口
4:农业科技园
5:碧眼社康
6:光明供电所
7:光明中心站
8:滨河苑
9:东周小学
10:东周小学南门
11:红苹果幼儿园
12:东明公寓南
13:木墩路口
14:杜邦路口
15:研祥西门
16:杜邦公司
17:东坑北
18:秋园雅苑
19:将石
20:将石农商行
21:将石市场
22:将石公园
",票价信息：冷巴1元,,深圳B660路公交车路线(将石公园—果林村场站),"1:将石公园
2:将石市场
3:将石农商行
4:秋园雅苑
5:东坑北
6:杜邦公司
7:研祥西门
8:杜邦路口
9:东明公寓南
10:红苹果幼儿园
11:东周小学南门
12:东周小学
13:滨河苑
14:光明中心站
15:光明供电所
16:碧眼社康
17:农业科技园
18:光明成校
19:果林村场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B658路公交车路线,深圳B658路公交车路线(公明汽车站东—长凤路总站),,常规线路,运行时间：长凤路总站06:20-20:00 |公明汽车站东07:00-20:50,"1:公明汽车站东
2:喜德盛自行车
3:马山头
4:鸿华玩具厂
5:冬乐百货
6:英才学校
7:世峰科技园
8:东方路口
9:将石路口
10:田寮工业区
11:亿和模具
12:美益肉联厂
13:第六工业区
14:维珍妮
15:玉律旧村
16:玉律五区
17:玉律村口
18:长圳人行天桥
19:科士达
20:东长长凤路口
21:长凤路总站
",票价信息：冷巴1元,,深圳B658路公交车路线(长凤路总站—公明汽车站东),"1:长凤路总站
2:东长长凤路口
3:海纳中心
4:科士达
5:长圳人行天桥
6:玉塘派出所
7:玉律村口
8:玉律五区
9:玉律旧村
10:维珍妮
11:第六工业区
12:美益肉联厂
13:亿和模具
14:田寮工业区
15:将石路口
16:东方路口
17:荣健农批
18:世峰科技园
19:英才学校
20:冬乐百货
21:马山头
22:公明汽车站东
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B652路公交车路线,深圳B652路公交车路线(观澜河东村—茜坑公交总站),,常规线路,运行时间：观澜河东村06:25-20:00 |茜坑公交总站07:00-20:35,"1:观澜河东村
2:河东村
3:河西村
4:新岭工业区
5:观湖行政服务大厅
6:观澜二中
7:锦鲤农贸市场
8:龙华市场监管局
9:龙华区委区政府
10:观澜人民法庭
11:格兰云天酒店
12:田背路口
13:观澜交警中队
14:福民派出所
15:福苑工业区
16:茜坑新村路口
17:新村后门
18:茜坑公交总站
",票价信息：冷巴1元,,深圳B652路公交车路线(茜坑公交总站—观澜河东村),"1:茜坑公交总站
2:新村后门
3:茜坑新村路口
4:福苑工业区
5:福民派出所
6:观澜交警中队
7:田背路口
8:格兰云天酒店
9:观澜人民法庭
10:龙华区委区政府
11:观澜商会
12:锦鲤农贸市场
13:观澜二中
14:观湖行政服务大厅
15:新岭工业区
16:河西村
17:河东村
18:观澜河东村
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B645路公交车路线,深圳B645路公交车路线(大浪三联总站—石凹公园),,常规线路,运行时间：大浪三联总站06:30-21:30 |石凹公园07:00-22:00,"1:大浪三联总站
2:龙华自来水公司
3:玉翠市场
4:龙华汽车站西
5:城市明珠
6:人民医院龙华分院
7:新城市花园
8:三联村委
9:老围工业区
10:河背工业区
11:墩背社区
12:英泰工业区
13:万盛百货
14:华悦路口
15:福轩新村
16:大浪邮政所
17:华旺华昌工业区
18:大浪商业中心东
19:德泰科技园
20:大浪行政中心
21:华荣工业区
22:华荣综合市场
23:石凹公园
",票价信息：冷巴2元,,深圳B645路公交车路线(石凹公园—大浪三联总站),"1:石凹公园
2:华荣综合市场
3:华荣工业区
4:大浪行政中心
5:德泰科技园
6:大浪商业中心东
7:华旺华昌工业区
8:大浪邮政所
9:华盛路口
10:福轩新村
11:华悦路口
12:万盛百货
13:英泰工业区
14:墩背社区
15:河背工业区
16:老围工业区
17:三联村委
18:新城市花园
19:人民医院龙华分院
20:城市明珠
21:龙华汽车站西
22:玉翠市场
23:龙华自来水公司
24:大浪三联总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B621路公交车路线,深圳B621路公交车路线(东方尊峪—新秀地铁站),,常规线路,运行时间：东方尊峪公交总站07:00-20:00 |新秀地铁站07:00-20:00,"1:东方尊峪公交总站
2:晴山月
3:长岭沟
4:罗湖公安分局
5:梧桐山新居
6:莲塘枫景
7:莲塘街道办
8:鹏基工业区(1)
9:西岭下(2)
10:罗湖体育馆
11:罗湖体委
12:罗芳小学
13:新秀地铁站
",票价信息：冷巴1元,,深圳B621路公交车路线(新秀地铁站—东方尊峪),"1:新秀地铁站
2:罗芳小学
3:罗湖体育馆
4:广岭
5:西岭下(2)
6:鹏基工业区
7:鹏兴花园六期
8:聚宝莲塘路口
9:莲塘小学
10:莲塘街道办
11:梧桐山新居
12:畔山花园
13:长岭
14:晴山月
15:东方尊峪公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B622路公交车路线,深圳B622路公交车路线(笔架山公交总站—新城市广场),,常规线路,运行时间：笔架山公交总站--科学馆地铁站07:00--20:00,"1:笔架山公交总站
2:市二医院(1)
3:华新路
4:百花四路
5:百花村
6:百花二路
7:百花一路
8:荔园小学
9:市总工会
10:市委
11:新城市广场
",票价信息：冷巴1元,,深圳B622路公交车路线(新城市广场—笔架山公交总站),"1:新城市广场
2:爱华市场
3:南园中
4:华强南
5:兴华宾馆西
6:市总工会
7:荔园小学
8:百花一路
9:百花二路
10:百花村
11:百花四路
12:华新路
13:市二医院(1)
14:笔架山公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B626路公交车路线,深圳B626路公交车路线(深圳外国语学校—盐田食街),,常规线路,运行时间：深圳外国语学校06:30-22:00 |盐田食街06:50-22:00,"1:深圳外国语学校
2:盐田三村路口
3:盐田三村
4:永安路口
5:乐群小学
6:盐田医院盐田院区
7:东海丽景花园
8:庚子首义学校
9:盐田派出所
10:北山路口
11:盐田渔民新村
12:盐田食街
",票价信息：冷巴1元,,深圳B626路公交车路线(盐田食街—深圳外国语学校),"1:盐田食街
2:盐田渔民新村
3:盐田海鲜街路口
4:北山路口
5:盐田派出所
6:庚子首义学校
7:东海丽景花园
8:盐田医院盐田院区
9:乐群小学
10:永安路口
11:盐田三村
12:盐田三村路口
13:保惠物流
14:深圳外国语学校
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B631路公交车路线,深圳B631路公交车路线(西乡恒生医院—恒生医院),,常规线路,运行时间：西乡恒生医院-西乡恒生医院06:30-22:30,"1:西乡恒生医院
2:恒生医院
3:西乡体育中心
4:海湾中学东
5:华盛辉大厦
6:大益广场
7:宝安文具批发市场
8:宝安客运中心南
9:天骄世家
10:宝安新村
11:宝安公园西门
12:宝安公园
13:上合新村
14:流塘旧村
15:西乡径贝村
16:西乡码头
17:崛起实验中学
18:径贝居委会
19:天荟购物中心
20:渔业社区
21:中英公学
22:坪洲新村
23:宝安一外初中部
24:富通城
25:碧海公馆
",票价信息：冷巴1元,,深圳B631路公交车路线(西乡恒生医院—恒生医院),"26:玉湖湾花园
27:恒生医院
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B624路公交车路线,深圳B624路公交车路线(新平总站—沙湾公交总站),,常规线路,运行时间：大望新平总站07:00-20:00 |沙湾公交总站07:00-20:00,"1:新平总站
2:新平村委
3:大望槟榔公园
4:大望社康
5:大望小学
6:大望球场
7:大望公园
8:大望桥
9:东湾派出所
10:沙湾公交总站
",票价信息：冷巴1元,,深圳B624路公交车路线(沙湾公交总站—新平总站),"1:沙湾公交总站
2:大望桥
3:大望公园
4:大望球场
5:大望小学
6:大望社康
7:大望槟榔公园
8:新平村委
9:新平总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B651路公交车路线,深圳B651路公交车路线(大布头—大布头),,常规线路,运行时间：大布头--大布头07:00--20:00,"1:大布头
2:万安学校
3:好宜家百货
4:新澜公司
5:南粤药业
6:河东村
7:横坑路口
8:新园百货
9:吉盛酒店
10:岗头村
11:观澜汽车站(1)
12:大布新村
13:大布头
",票价信息：冷巴1元,,,,深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B613路公交车路线,深圳B613路公交车路线(颂德花园公交总站—福田高铁站),,常规线路,运行时间：颂德花园公交总站07:00-20:00 |福田高铁站07:00-22:00,"1:颂德花园公交总站
2:高达苑
3:福田农批市场
4:下梅林市场(2)
5:下梅林市场(1)
6:景鹏大厦
7:景新花园
8:妇儿大厦
9:景田医院
10:市政大厦(1)
11:鲁班大厦
12:莲花山西(2)
13:莲花山公园
14:儿童医院
15:市民中心西
16:福田高铁站
",票价信息：冷巴1元,,深圳B613路公交车路线(福田高铁站—颂德花园公交总站),"1:福田高铁站
2:市民中心西
3:儿童医院
4:莲花山公园(1)
5:莲花山西(2)
6:红荔新洲路口
7:鲁班大厦(2)
8:市政大厦
9:景田医院
10:妇儿大厦
11:景新花园
12:景鹏大厦
13:下梅林市场
14:梅山苑
15:颂德花园公交总站
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B619路公交车路线,深圳B619路公交车路线(沙头角公交总站—沙头角公交总站),,常规线路,运行时间：沙头角公交总站--沙头角公交总站07:00--21:00,"1:沙头角公交总站
2:盐田精茂城
3:盐田税务局
4:海景海山路口
5:东和路口
6:沙头角中学
7:官下路
8:沙头角邮局
9:三家店
10:沙头角口岸
11:沙头角海关
12:沙头角社康
13:盐田福利中心
14:径口村
15:沙头角消防中队
16:叶屋村
17:深盐沙盐路口
18:盐田区政府
19:盐田区政府东
20:倚山花园
21:蓝色海月居
22:50小区
23:盐田区党校
24:周大福大厦
25:海港大厦
",票价信息：冷巴1元,,,,深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B611路公交车路线,深圳B611路公交车路线(莲塘尾一路—福田交通枢纽),,常规线路,运行时间：莲塘尾一路07:00-20:00 |福田交通枢纽07:00-20:00,"1:莲塘尾一路
2:红岭中学高中部
3:侨香外国语学校
4:翠海花园(1)
5:市眼科医院
6:市儿童乐园
7:竹园小学
8:东海实验小学
9:东海花园
10:深圳风湿病医院
11:福田交通枢纽
",票价信息：冷巴1元,,深圳B611路公交车路线(福田交通枢纽—莲塘尾一路),"1:福田交通枢纽
2:深圳风湿病医院
3:东海花园
4:东海实验小学
5:竹园小学
6:市儿童乐园
7:市眼科医院
8:翠海花园
9:金地网球中心
10:侨香外国语学校
11:红岭中学高中部
12:莲塘尾一路
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B608路公交车路线,深圳B608路公交车路线(高新西公交总站—高新西公交总站),,常规线路,运行时间：高新西公交总站-高新西公交总站07:00-21:30,"1:高新西公交总站
2:帝景园
3:凯丽花园
4:维用科技
5:科发路
6:大冲学校
7:大冲
8:深南科技立交北
9:科技路北
10:青梧路
11:科丰路
12:科苑北环立交
13:东方信息港
14:彩虹科技大厦
15:奥林巴斯
16:科技北二路
17:豪威大厦
18:科陆大厦
19:宝深路
20:松坪学校小学部
21:松坪村三期
22:松坪山路口
23:松坪村
24:宝深路
25:科陆大厦
",票价信息：冷巴1元,,,,深圳巴士集团股份有限公司
