lines,line_num,name
 M292路,途经路线[1条],大富科技
 深惠1线 M396路 978路,途经路线[3条],大塘居民小组
 5号线(环中线),途经路线[1条],大学城
 M259路 M496路 M518路 610路,途经路线[4条],大宝北公交场站
 B670路,途经路线[1条],大埔
 高快巴士27 M226路 M286路 M424路 B766路,途经路线[5条],大富工业区路口
 高快巴士6 M225路 M285路 M287路 M449路 M464路 M544路 M557路 B768路,途经路线[9条],大富工业区
 M197路 M382路 606路 610路,途经路线[4条],大家好广场
 M260路,途经路线[1条],大地工业城
 M276路 M305路,途经路线[2条],大围
 M298路 M533路,途经路线[2条],大发埔村路口
 高峰专线92 M264路 M289路 B768路,途经路线[4条],大和工业区
 M563路,途经路线[1条],大和新村
 M563路,途经路线[1条],大和
 高峰专线169 M301路 M395路 M398路 M447路 M567路,途经路线[6条],大发埔油站
 E36路 M267路 M287路 M289路 M302路 313路 321路 M354路 M450路 M534路 M543路 M545路 B769路,途经路线[13条],大和路口
 M552路,途经路线[1条],大华飞捷科技园
 M366路 B662路,途经路线[2条],大友钢铁厂
 旅游6号线 909B线,途经路线[2条],大华兴寺登山道
 M183路,途经路线[1条],大冲小学
 旅游6号线 909B线,途经路线[2条],大华兴寺牌坊
 M208路 M386路 932路,途经路线[3条],大凤村
 1号线(罗宝线) 2号线(蛇口线) N10路 23路 63路 M360路 377路 7路 62路 M152路 377路,途经路线[11条],大剧院
 欧洲城假日专线 N4路 大鹏假日专线5 高快巴士7 高峰专线8 N8路 高峰专线9 高峰专线12 19路 21路 42路 45路 高峰专线69 70路 72路 79路 高峰专线93 高峰专线94 101路 M109路 113路 高峰专线128 M137路 高峰专线150 高峰专线165 M191路 M194路 204路 M222路 223路 234路 323路 324路 338路 M358路 365路 369路 M372路 373路 M388路 395路 M398路 M413路 M425路 M433路 M435路 M448路 M511路 M530路 K578南山线 B608路 B683路 B684路,途经路线[53条],大冲
 M536路 B711路,途经路线[2条],福永地铁站南
 M182路 B604路,途经路线[2条],西丽官龙村总站
 M337路 M525路 M532路 B949路 B965路 B971路,途经路线[6条],观光路口
 高峰专线132 M366路,途经路线[2条],红花山体育中心
 M372路 B769路,途经路线[2条],硅谷龙华总站
 高峰专线107 M206路 M378路 M379路 M560路,途经路线[5条],大兴果场
 高快巴士6 M225路 M285路 M287路 M449路 M464路 M544路 M557路 B768路,途经路线[9条],硅谷动力观澜园
 M267路 313路 M372路 M450路 M534路 M543路 M545路,途经路线[7条],硅谷动力清湖园
 B619路,途经路线[1条],盐田海事局
 M238路,途经路线[1条],港深工业园
 M270路 M283路,途经路线[2条],港龙
 2路 10路 17路 N21路 29路 高峰专线73 85路 高快巴士97 104路 M133路 M191路 205路 214路 220路 223路 M290路 M373路 M383路,途经路线[18条],湖贝地铁站
 大鹏假日专线11 高峰专线79 M273路 M346路 M403路 M509路 980路,途经路线[7条],甘坑客家小镇
 M209路 M235路 M246路 606路 704路 B864路,途经路线[6条],港隆城
 高峰专线79 M268路 M273路 M346路 M414路 M509路 980路,途经路线[7条],甘坑新村
 大鹏假日专线11 M224路 M268路 M324路 M363路 M414路 M565路,途经路线[7条],甘坑总站
 E37路 M391路,途经路线[2条],港大医院总站
 B789路,途经路线[1条],沙井万众百货
 M563路,途经路线[1条],歌乐厂
 小梅沙假日专线1 M358路,途经路线[2条],港华高科技园
 M326路 M427路 M571路 B953路,途经路线[4条],沙田南路中
 M336路 M337路 B949路 B960路 B963路,途经路线[5条],深圳十中
 E37路 45路 49路 M391路 M487路 M561路,途经路线[6条],港大医院
 N3路 N4路 高快巴士20 高峰专线49 113路 M115路 M132路 M133路 204路 223路 M414路,途经路线[11条],海关综合大楼
 深惠3A线 E17路 高峰专线17 M139路 M172路 M180路 M192路 M194路 M227路 M233路 M239路 M268路 M273路 M283路 M295路 M300路 322路 M324路 357路 M358路 M363路 366路 373路 398路 M421路 M485路 M491路 M547路 M565路 B810路 977路,途经路线[31条],桂芳园
 M287路 B766路 B768路 B880路 B919路,途经路线[5条],桂花新村
 深莞1线 高快巴士6 M287路 M557路 B880路,途经路线[5条],桂花小学
 M237路 B981路,途经路线[2条],桂景园
 高峰专线7 高峰专线128 M209路 M388路 M528路 B728路,途经路线[6条],桂庙村口
 M287路 B766路 B768路 B880路 B919路,途经路线[5条],桂新路
 N8路 19路 NE30路 37路 70路 113路 高峰专线128 226路 362路 M398路 M448路 M475路 M527路 M539路,途经路线[14条],桂庙新村
 高快巴士6 M287路 M557路,途经路线[3条],桂花二市场
 高峰专线128 B728路,途经路线[2条],桂庙
 108路 381路,途经路线[2条],桂园工商所
 M238路,途经路线[1条],桂发厂
 高峰专线80 M264路 M354路 M534路 M543路 B652路,途经路线[6条],格兰云天酒店
 M238路 M455路,途经路线[2条],根竹园花园
 5路 11路 13路 N16路 62路 69路 102路 107路 111路 M183路 202路 M203路 213路 218路 303路 320路 M329路 357路 377路 M414路 M509路 M555路,途经路线[22条],桂园中学
 B949路,途经路线[1条],果林村路
 M256路 M387路,途经路线[2条],根玉路口
 B738路,途经路线[1条],果园村
 M512路 M541路 M552路 655路,途经路线[4条],松岗体育中心
 M356路 M366路 M451路 M560路 B959路 B972路,途经路线[6条],明发光明轩
 M229路 906路,途经路线[2条],横岗交警中队
 M466路 M563路 M570路 906路,途经路线[4条],横岗人民医院
 3号线(龙岗线),途经路线[1条],横岗
 高快巴士20 M208路 M229路 M570路 906路,途经路线[5条],横岗中学
 小梅沙假日专线1 M180路 358路 M396路 M570路 907路 930路,途经路线[7条],横岗中心小学
 M294路 M576路 B762路,途经路线[3条],横塘路中
 M294路 M576路 B762路,途经路线[3条],横塘村
 大鹏假日专线1 高峰专线64 833路,途经路线[3条],横坪沙湖路口
 M517路 B768路 B921路,途经路线[3条],横坑尾公交总站
 B651路,途经路线[1条],横坑路口
 M557路 B769路,途经路线[2条],核电工业园
 M457路 M471路,途经路线[2条],核电站
 M485路 M491路 836路 881路 979路,途经路线[5条],横东岭村口
 M255路 M260路 M332路 M494路 M512路 M540路 655路 B941路,途经路线[8条],松岗花果山公园
 M237路 M260路 M541路 655路,途经路线[4条],松岗华美工业园
 M252路 M331路 M536路 B711路,途经路线[4条],晖信工业园
 M275路 B751路,途经路线[2条],新恒生
 高快巴士28 高峰专线38 高峰专线91 M115路 M301路 M420路 M450路 M551路 B922路,途经路线[9条],时尚创意城总站
 M237路 M331路 M395路,途经路线[3条],新和一区
 深惠1线 深惠2线,途经路线[2条],惠阳海关
 深惠3A线 深惠3线 深惠3海滨支线,途经路线[3条],惠阳秋长白石总站
 深惠2线,途经路线[1条],惠阳检察院
 深惠2线,途经路线[1条],惠阳汽车客运总站
 高峰专线24 M112路 M201路 M344路 M401路,途经路线[5条],惠鑫公寓(3)
 高快巴士28 高峰专线91 高峰专线145 791路,途经路线[4条],惠科正门
 高峰专线145 M180路 M551路 791路,途经路线[4条],惠科工业园
 高峰专线12 E22路 高快巴士34 60路 高峰专线92 M169路 M222路 M282路 M300路 324路 334路 339路 M369路 M372路 M374路 M385路 M391路 M392路 M398路 M500路 B656路,途经路线[21条],惠鑫公寓(1)
 811路,途经路线[1条],惠盐高速路口
 791路,途经路线[1条],惠科后门
 M248路 M494路 B896路,途经路线[3条],惠明盈工业园
 深惠1线,途经路线[1条],惠州比亚迪
 M230路 M277路 B856路,途经路线[3条],惠安百货
 M248路 M260路 M552路 B896路 B940路,途经路线[5条],惠家乐超市
 M493路,途经路线[1条],恒裕滨
 M237路 M291路 782路 B893路,途经路线[4条],惠丰工业园
 高峰专线131 M200路 M313路 320路 M377路 M380路 M382路 613路 B631路 718路 B826路 B827路 B847路 B887路 B888路,途经路线[15条],恒生医院
 M105路 M123路 M180路 M244路 M267路 M268路 M269路 M271路 M272路 M281路 M309路 M408路 M414路 M421路 M547路 980路,途经路线[16条],恒通工业区
 高峰专线79 M224路 M273路 M324路 M346路 980路,途经路线[6条],恒特美科技园
 E19路 高峰专线167 M206路 M218路 M261路 M337路 M387路 M410路,途经路线[8条],恒海工业园
 M245路 M247路,途经路线[2条],恒南路口
 M494路 655路 B940路,途经路线[3条],恒兆工业区路口
 M305路,途经路线[1条],恒森家具
 高峰专线138 M210路 M250路 M335路 M355路 M370路 395路 M470路 M558路 603路 707路 790路,途经路线[12条],恒丰工业城
 M257路 M310路 M335路 M355路 M472路 M535路 790路 B939路,途经路线[8条],恒冠电子
 69路 220路 381路 M383路,途经路线[4条],罗芳新秀路口
 M266路 M276路,途经路线[2条],恒利工业区
 N14路 69路 220路 381路 M383路,途经路线[5条],罗芳耕作口
 85路 111路 M133路 218路 B621路,途经路线[5条],罗芳小学
 N14路 69路 220路 381路 M383路,途经路线[5条],罗芳三岔河
 791路,途经路线[1条],罗租下新村
 791路,途经路线[1条],罗租村委
 高峰专线122 M235路 M330路 M496路,途经路线[4条],罗田路公交总站
 M494路,途经路线[1条],罗田社区
 N14路 69路 220路 381路 M383路,途经路线[5条],罗芳南路
 高峰专线165 高峰专线166 M257路 M335路 M355路 392路 M516路 767路 789路,途经路线[9条],罗租社区
 655路,途经路线[1条],罗田水厂
 M248路 M494路 655路 B896路,途经路线[4条],罗田市场
 B896路,途经路线[1条],罗田居委会
 M317路 B723路,途经路线[2条],罗瑞合社区
 M468路,途经路线[1条],罗湖村
 M468路,途经路线[1条],罗湖客运站东
 N2路 83路 107路 M329路 M559路 B696路,途经路线[6条],罗湖妇幼保健院
 1路 N2路 7路 N7路 12路 N14路 N15路 N16路 17路 N18路 N19路 38路 高峰专线73 82路 83路 97路 101路 102路 M112路 M152路 205路 211路 215路 220路 306路 307路 337路 351路 387路 M399路 M401路 M402路 M403路 M404路 M407路 M408路 M508路,途经路线[37条],罗湖小学
 N14路 69路 220路 381路,途经路线[4条],罗湖党校
 10路 27路 85路 111路 M133路 B621路,途经路线[6条],罗湖体委
 M133路,途经路线[1条],罗湖体育馆南门
 N10路 18路 63路 80路 225路 321路 366路 371路 381路 M509路,途经路线[10条],罗湖人才市场
 N14路 N21路 27路 57路 69路 85路 103路 111路 113路 M133路 M191路 205路 214路 308路 333路 336路 M348路 M364路 387路 M437路 M468路 M520路 M526路 M555路 B621路 B955路,途经路线[26条],罗湖公安分局
 2路 N2路 深惠3A线 27路 29路 高峰专线32 高峰专线73 83路 高快巴士97 104路 111路 M172路 214路 229路 312路 M348路 363路 M373路 M445路 M511路,途经路线[20条],罗湖区委
 旅游5号线 E26路 NE26路 高快巴士36 M172路 M182路 369路 M511路,途经路线[8条],罗湖医院
 大梅沙假日专线1 大鹏假日专线2 大梅沙假日专线2 小梅沙假日专线2 大鹏假日专线3 大鹏假日专线4 旅游5号线 大鹏假日专线5 大鹏假日专线6 大鹏假日专线8 大鹏假日专线11 E11路 大鹏假日专线12 E12路 高快巴士13 N15路 N21路 E26路 NE26路 27路 高峰专线50 57路 高峰专线58 85路 103路 111路 113路 M133路 M182路 M191路 202路 205路 214路 M290路 308路 333路 336路 M348路 363路 M364路 387路 M437路 M468路 M520路 M526路 M555路 B621路,途经路线[47条],罗湖体育馆
 M293路 941路,途经路线[2条],罗庚村
 1号线(罗宝线),途经路线[1条],罗湖
 17路 214路 B909路,途经路线[3条],罗湖交警大队
 82路 M281路 377路 M428路 B741路,途经路线[5条],罗岗居委会
 M428路,途经路线[1条],罗岗派出所
 M573路 M574路,途经路线[2条],罗山工业区
 M543路 B714路 B715路,途经路线[3条],罗屋围村委
 M543路,途经路线[1条],罗屋围村口
 M292路 B936路,途经路线[2条],沙井公园
 M253路 M351路 M397路 M413路 M415路 781路 B895路,途经路线[7条],沙井京基百纳
 B789路,途经路线[1条],沙井京基百纳西
 M253路 M292路 615路 650路 780路 781路,途经路线[6条],沙井劳动社保站
 B943路,途经路线[1条],沙井中心批发市场
 E14路 M253路 M292路 M341路 M351路 650路 653路 779路 B931路,途经路线[9条],沙井人民医院
 M284路 M387路 M397路,途经路线[3条],沙井创新
 旅游10号线 E13路 E14路 E33路 E35路 M242路 M284路 331路 M332路 337路 M341路 362路 M387路 NM387路 M415路 M436路 M531路 M548路 629路 655路 779路 780路 781路,途经路线[23条],沙井中心客运站
 11号线(机场线),途经路线[1条],沙井
 B776路 782路,途经路线[2条],沙井中学路口
 M291路 M513路 B941路,途经路线[3条],沙二路口
 高峰专线178,途经路线[1条],沙井中心客运北
 652路 656路 B774路 B776路 782路 B895路 B977路 B979路,途经路线[8条],沙井东山书院
 650路,途经路线[1条],沙二蓝天科技园
 781路,途经路线[1条],沙井中学
 639路 B936路,途经路线[2条],沙三农贸市场
 3号线(龙岗线),途经路线[1条],水贝
 M229路 M280路 M307路,途经路线[3条],水蓝湾总站
 深莞1线,途经路线[1条],水霖学校
 M109路,途经路线[1条],水贝总站
 深莞2线 凤岗2路,途经路线[2条],永盛大街
 M253路 B776路,途经路线[2条],沙一万安工业区
 653路 M253路 M351路 650路 653路,途经路线[5条],蚝二西海岸
 大鹏假日专线6 23路 225路 308路 M364路 B840路,途经路线[6条],水贝地铁站
 深惠1线 M396路 978路,途经路线[3条],水背村口
 M296路 M327路 M440路,途经路线[3条],水祖坑
 M409路,途经路线[1条],水湾头
 M233路 M243路 M244路 M262路 336路 M378路 M379路 M415路 882路,途经路线[9条],水田收费站
 N4路 M105路 M106路 204路 226路 M241路 331路 M371路 M400路 M430路 M519路,途经路线[11条],水湾地铁
 M244路 M257路 M442路 M516路 M551路 789路 B935路,途经路线[7条],水田工业区
 M244路 M257路 M442路 M516路 M551路 789路 B935路,途经路线[7条],水田社康中心
 E18路 高快巴士31 高峰专线145 M193路 M233路 M243路 M257路 M262路 M310路 332路 M341路 M378路 M379路 M395路 M415路 M442路 M516路 M548路 M551路 789路 791路 866路 882路 B935路,途经路线[24条],水田社区
 107路 108路 B733路,途经路线[3条],水榭花都
 2号线(蛇口线),途经路线[1条],水湾
 高快巴士16 B877路,途经路线[2条],水榭山
 M561路 B707路,途经路线[2条],水木华庭
 高峰专线38 43路 高峰专线94 高峰专线150 M340路 B830路,途经路线[6条],水榭春天
 大鹏假日专线1 深惠3A线 M229路 M239路 M266路 M268路 M294路 351路 M357路 358路 M359路 M368路 M386路 M394路 M396路 M466路 M547路 833路,途经路线[18条],水晶之城
